198141,76,58,70,73,83,71,5,  Marc Bartra Aregall ,  西班牙 ,81,83,55,55,82,77,43,70,66,45,77,78,77,75,73,81,71,64,86,66,68,62,79,86,61,75,52,76,82,83,79,10,15,13,12,8,  右脚  ,3,3,3
196889,88,73,81,85,38,56,23,  Simone Verdi ,  意大利 ,81,83,82,67,42,82,74,84,82,82,76,86,90,86,92,78,90,81,51,78,48,77,48,36,76,82,68,78,20,48,60,12,10,7,15,9,  左脚  ,2,5,4
190813,87,76,71,84,31,58,27,  Stephan El Shaarawy ,  意大利 ,81,83,74,78,51,74,79,84,83,63,57,86,86,87,85,72,82,74,60,70,54,74,54,36,78,73,67,72,25,30,25,5,3,5,5,3,  右脚  ,3,2,5
189461,72,69,80,82,62,72,14,  Jack Wilshere ,  英格兰 ,81,83,73,64,58,84,64,82,80,72,80,84,75,69,80,80,85,75,67,77,66,73,82,61,80,83,65,80,61,65,65,6,15,15,9,11,  左脚  ,3,2,3
183711,72,70,83,76,75,80,10,  Jordan Henderson ,  英格兰 ,81,83,81,67,65,85,72,74,80,74,83,80,73,71,73,79,71,75,81,91,76,71,77,79,76,82,64,78,73,78,76,7,13,7,9,13,  右脚  ,2,3,3
215792,66,35,51,59,81,75,5,  Jemerson de Jesus Nascimento ,  巴西 ,80,83,30,28,79,70,46,54,26,26,60,63,68,65,63,82,58,45,84,67,78,35,76,82,26,46,54,76,79,82,80,7,15,9,13,10,  右脚  ,2,2,2
208093,82,79,65,76,45,69,25,  Gerard Moreno Balagueró ,  西班牙 ,80,83,61,82,78,75,76,76,71,56,56,79,80,83,71,81,69,79,72,69,74,74,55,40,82,58,73,72,42,41,41,15,12,7,12,10,  左脚  ,1,4,2
207599,72,49,64,68,80,81,5,  Michael Keane ,  英格兰 ,80,83,60,50,82,74,40,66,53,33,71,71,73,72,63,76,64,58,83,79,86,46,68,80,29,56,48,73,80,80,79,16,7,8,14,11,  右脚  ,2,3,2
206467,82,81,75,77,42,77,25,  Alassane Pléa ,  法国 ,80,83,76,81,74,76,81,77,78,74,68,78,81,83,78,73,78,83,75,82,81,81,62,37,83,77,65,75,40,40,30,11,15,16,12,15,  右脚  ,2,3,3
205976,79,77,69,80,28,64,25,  Leonardo Carrilho Baptistão ,  巴西 ,80,83,69,79,78,77,77,80,70,59,55,81,77,80,78,81,67,77,70,66,72,75,38,28,83,69,65,71,17,24,19,8,14,9,6,9,  右脚  ,2,3,3
205525,89,69,75,84,40,45,16,  Bernard Anício Caldeira Duarte ,  巴西 ,80,83,77,71,59,76,68,81,73,69,68,84,94,84,92,80,96,73,61,68,34,65,41,42,72,77,57,71,39,39,25,6,11,13,10,12,  右脚  ,2,4,4
203890,83,55,73,75,78,78,3,  Šime Vrsaljko ,  克罗地亚 ,80,83,82,44,69,74,53,74,70,57,70,78,84,82,67,77,72,75,84,89,73,58,75,79,65,68,52,67,77,81,75,15,11,10,10,12,  右脚  ,2,3,2
203483,71,78,73,74,67,76,14,  Davy Klaassen ,  荷兰 ,80,83,63,79,74,82,82,72,62,44,75,80,72,71,67,79,64,78,74,86,72,77,76,68,80,78,75,78,59,74,62,12,6,13,16,10,  右脚  ,2,3,2
199189,75,73,77,82,55,75,18,  Ross Barkley ,  英格兰 ,80,83,65,69,65,84,61,85,68,70,78,86,75,75,69,75,58,80,63,68,81,79,74,45,71,80,65,80,56,58,51,9,14,12,6,10,  右脚  ,2,5,3
199069,80,79,71,79,27,83,25,  Vincent Aboubakar ,  喀麦隆 ,80,83,57,79,77,75,81,81,80,67,68,80,77,83,75,77,63,81,78,84,85,76,77,33,80,81,76,80,12,23,19,8,10,9,7,8,  右脚  ,3,3,5
194229,74,40,70,74,77,76,3,  Hugo Mallo Novegil ,  西班牙 ,80,83,84,28,63,70,28,69,78,38,68,80,73,75,78,80,66,74,82,90,69,39,76,80,46,64,23,70,75,80,82,14,9,7,9,15,  右脚  ,2,3,2
193352,76,67,80,76,77,74,7,  Ricardo Rodríguez ,  瑞士 ,80,83,87,59,64,78,67,76,82,84,79,78,75,76,73,80,72,78,73,75,74,72,75,80,68,74,83,81,76,79,81,14,13,14,14,11,  左脚  ,3,3,3
192984,82,72,74,83,45,78,0,  Koen Casteels ,  比利时 ,80,83,15,15,14,35,13,14,20,13,37,23,44,46,50,79,43,21,58,44,72,18,33,16,15,42,20,40,12,19,17,82,72,74,78,83,  左脚  ,2,3,1
190778,79,77,77,83,50,79,0,  Jeroen Zoet ,  荷兰 ,80,83,17,12,19,37,19,15,13,16,38,34,57,45,54,77,42,25,57,44,63,17,18,21,11,57,27,61,16,18,16,79,77,77,79,83,  右脚  ,2,4,1
225018,78,77,63,74,46,81,25,  Florin Andone ,  罗马尼亚 ,79,83,62,78,78,67,76,72,58,55,53,76,79,78,78,85,69,79,80,88,75,74,87,51,85,67,74,85,27,52,38,8,6,11,15,6,  右脚  ,2,3,3
216150,82,66,71,75,75,76,2,  Davide Zappacosta ,  意大利 ,79,83,80,60,68,72,69,76,74,59,68,74,78,85,75,74,77,74,69,90,71,72,75,75,71,64,59,73,75,77,79,11,9,8,6,11,  右脚  ,2,3,2
203263,55,46,62,70,79,82,5,  Harry Maguire ,  英格兰 ,79,83,44,40,82,75,40,72,37,46,72,74,47,61,56,71,60,66,74,77,88,40,76,76,59,60,42,76,77,82,78,14,16,9,14,9,  右脚  ,1,3,2
225028,53,68,67,70,76,74,14,  Nemanja Radoja ,  塞尔维亚 ,78,83,44,73,51,77,32,71,37,36,78,74,57,49,58,79,52,63,64,71,76,72,74,81,79,80,42,68,76,80,78,11,13,12,9,7,  右脚  ,1,3,2
216655,76,37,50,60,78,77,5,  Bartolomeu Quissanga ,  安哥拉 ,78,83,36,30,74,70,31,55,35,28,65,62,77,75,62,72,76,49,71,69,82,41,75,79,31,28,50,67,78,80,77,13,8,11,12,12,  右脚  ,2,3,2
216497,80,78,70,81,33,65,25,  Maximilian Philipp ,  德国 ,78,83,64,78,56,77,79,82,66,62,62,82,82,79,80,77,75,85,59,68,69,74,55,39,78,75,59,67,23,33,29,8,12,10,10,9,  右脚  ,2,4,3
216266,78,46,66,69,79,77,3,  Kenny Tete ,  荷兰 ,78,83,74,42,74,73,36,68,52,34,63,70,74,81,66,74,73,60,77,77,76,41,81,75,55,58,46,73,78,81,86,9,15,11,6,10,  右脚  ,2,3,2
213732,79,81,78,75,41,77,0,  Alexandr Selikhov ,  俄罗斯 ,78,83,16,14,17,33,15,19,14,15,35,25,33,48,35,65,50,25,70,24,65,19,21,25,15,58,19,58,16,18,18,79,81,78,77,75,  右脚  ,1,4,1
210455,80,45,63,71,78,77,7,  Jonathan Castro Otto ,  西班牙 ,78,83,74,34,62,66,44,70,60,54,59,73,78,81,75,66,75,66,79,87,69,45,82,80,53,55,46,68,80,77,82,7,10,12,10,6,  右脚  ,2,3,2
208104,80,73,71,80,46,77,0,  Matheus Lima Magalhães ,  巴西 ,78,83,15,12,14,27,13,12,21,12,36,22,44,47,45,74,48,21,63,32,71,15,19,26,12,52,13,46,14,20,15,80,73,71,77,80,  右脚  ,1,3,1
206591,84,62,75,84,72,70,3,  Mitchell Weiser ,  德国 ,78,83,78,63,65,79,59,85,69,52,68,83,85,84,85,78,78,58,67,79,66,61,69,75,74,79,58,77,68,74,74,13,15,10,13,9,  右脚  ,2,4,4
205693,74,76,56,73,42,76,25,  Sébastien Haller ,  法国 ,78,83,40,79,75,67,79,72,52,46,35,79,69,78,67,77,51,77,80,72,91,64,41,30,79,70,88,67,35,46,37,6,7,14,7,6,  右脚  ,1,2,3
203487,65,27,51,57,77,79,5,  Jamaal Lascelles ,  英格兰 ,78,83,46,23,78,65,33,48,29,16,57,64,64,65,72,73,52,40,83,69,83,27,81,75,21,40,19,70,82,75,75,10,15,7,10,15,  右脚  ,1,3,2
201519,68,70,77,77,70,73,14,  Jordan Veretout ,  法国 ,78,83,74,66,54,82,68,76,70,76,76,79,69,68,76,78,76,76,69,82,69,74,72,76,72,76,74,78,66,76,72,9,10,11,8,9,  右脚  ,1,3,3
201143,68,46,73,69,78,72,5,  Aïssa Mandi ,  阿尔及利亚 ,78,83,78,41,83,76,36,64,67,49,73,73,66,69,78,76,64,52,82,70,74,49,69,80,67,68,35,74,75,76,84,15,16,9,10,14,  右脚  ,1,3,2
203487,65,27,51,57,77,79,5,  Jamaal Lascelles ,  英格兰 ,78,83,46,23,78,65,33,48,29,16,57,64,64,65,72,73,52,40,83,69,83,27,81,75,21,40,19,70,82,75,75,10,15,7,10,15,  右脚  ,1,3,2
213732,79,81,78,75,41,77,0,  Alexandr Selikhov ,  俄罗斯 ,78,83,16,14,17,33,15,19,14,15,35,25,33,48,35,65,50,25,70,24,65,19,21,25,15,58,19,58,16,18,18,79,81,78,77,75,  右脚  ,1,4,1
208104,80,73,71,80,46,77,0,  Matheus Lima Magalhães ,  巴西 ,78,83,15,12,14,27,13,12,21,12,36,22,44,47,45,74,48,21,63,32,71,15,19,26,12,52,13,46,14,20,15,80,73,71,77,80,  右脚  ,1,3,1
210935,83,77,74,82,30,71,23,  Domenico Berardi ,  意大利 ,78,83,76,74,62,75,78,80,70,73,75,85,82,83,87,73,73,83,66,75,65,79,83,26,77,71,74,74,22,30,30,5,6,5,5,6,  左脚  ,2,3,3
206591,84,62,75,84,72,70,3,  Mitchell Weiser ,  德国 ,78,83,78,63,65,79,59,85,69,52,68,83,85,84,85,78,78,58,67,79,66,61,69,75,74,79,58,77,68,74,74,13,15,10,13,9,  右脚  ,2,4,4
222994,78,50,62,72,73,83,10,  Marvelous Nakamba ,  津巴布韦 ,77,83,46,36,55,73,41,69,45,37,68,73,81,76,77,77,78,80,77,87,80,54,86,78,55,63,38,68,68,81,76,9,15,10,15,8,  左脚  ,1,2,2
212755,73,57,68,73,74,77,10,  Jorrit Hendrix ,  荷兰 ,77,83,57,52,73,76,50,72,52,34,83,75,75,71,73,74,74,67,80,83,73,57,80,78,69,68,54,77,74,73,70,14,8,12,8,11,  左脚  ,1,3,2
212501,64,71,76,68,75,83,5,  Leander Dendoncker ,  比利时 ,77,83,75,66,78,78,71,68,72,71,78,73,58,68,57,73,53,86,71,91,84,76,73,78,71,76,44,74,68,78,76,14,8,14,14,6,  右脚  ,2,4,2
204077,88,73,68,80,26,66,27,  M Baye Niang ,  塞内加尔 ,77,83,65,68,64,72,72,82,68,66,57,81,85,91,82,70,65,86,69,70,70,73,50,30,77,72,70,69,16,24,20,4,6,4,4,4,  右脚  ,2,4,4
223033,68,30,52,62,78,71,5,  Jorge Meré Pérez ,  西班牙 ,77,83,30,22,78,74,33,55,34,33,62,69,69,68,67,76,74,48,80,67,71,27,75,79,25,38,51,46,79,78,77,15,12,11,8,8,  右脚  ,1,3,2
219455,74,74,61,75,39,71,25,  Jonathan Calleri ,  阿根廷 ,77,83,56,76,82,66,71,74,57,35,58,75,73,75,73,77,79,78,82,75,70,69,65,37,79,67,62,73,29,39,32,11,12,8,8,6,  右脚  ,1,2,3
210761,83,70,74,78,62,71,18,  Rodolfo Pizarro ,  墨西哥 ,77,83,72,70,58,78,73,79,70,54,72,78,82,83,82,70,75,72,70,85,73,68,50,65,75,74,67,70,63,61,61,15,15,9,9,7,  右脚  ,2,4,3
226377,84,71,71,84,27,56,18,  Gonzalo Martínez ,  阿根廷 ,77,83,74,66,32,70,59,85,76,73,68,81,86,83,90,74,84,76,54,70,58,82,34,23,70,72,72,73,27,28,30,6,9,13,12,15,  左脚  ,1,2,4
213582,57,80,79,82,34,68,25,  Alan Ruiz ,  阿根廷 ,77,83,78,76,63,80,83,86,75,74,81,82,53,60,72,74,72,88,55,69,75,86,53,30,74,81,69,81,29,33,31,7,7,16,13,16,  左脚  ,2,2,4
222558,87,63,72,74,73,75,3,  Rick Karsdorp ,  荷兰 ,77,83,78,53,69,72,66,76,60,60,74,75,86,87,65,75,65,80,74,77,70,69,83,67,65,68,52,68,74,76,76,13,7,14,16,15,  右脚  ,1,4,2
224394,77,74,73,80,44,71,16,  Fábio Santos Martins ,  葡萄牙 ,77,83,78,69,69,72,65,80,77,58,73,78,79,76,83,80,77,80,74,84,65,83,71,44,69,74,70,80,30,48,52,9,15,7,13,9,  右脚  ,1,3,4
225199,76,64,76,78,73,72,14,  Vincent Koziello ,  法国 ,77,83,73,65,49,81,63,74,72,54,74,79,78,75,86,76,88,65,62,75,66,59,85,77,75,78,60,78,75,77,71,14,9,14,12,8,  右脚  ,2,4,3
207537,91,61,70,79,72,81,16,  Jordan Lukaku ,  比利时 ,77,83,79,54,62,74,57,79,53,46,66,79,89,93,78,78,79,76,74,78,86,66,74,77,61,68,53,76,70,74,72,8,7,14,15,9,  左脚  ,2,4,3
212442,78,75,68,79,45,73,0,  José Pedro Malheiro de Sá ,  葡萄牙 ,77,83,18,15,14,30,17,17,12,21,20,20,42,48,50,76,40,19,60,34,70,18,20,18,17,55,11,32,15,19,15,78,75,68,73,79,  右脚  ,1,2,1
226271,71,70,76,77,73,68,14,  Fabián Ruiz Peña ,  西班牙 ,77,83,70,67,67,80,65,77,72,59,75,79,72,70,74,75,65,75,51,71,69,76,64,73,70,80,67,77,74,74,73,16,11,7,13,13,  左脚  ,1,3,3
210411,76,66,75,83,37,60,16,  Otávio Edmilson da Silva Monteiro ,  巴西 ,77,83,74,64,56,77,61,83,74,72,72,81,77,75,90,80,85,67,57,63,53,66,73,46,76,77,72,80,25,41,27,11,12,9,10,15,  右脚  ,1,3,4
212230,77,75,77,81,29,52,12,  Iuri José Picanço Medeiros ,  葡萄牙 ,76,83,78,72,45,76,73,81,88,82,72,79,83,72,88,70,92,78,61,60,41,78,67,30,69,76,79,79,21,31,26,7,8,7,9,12,  左脚  ,2,3,4
215559,76,66,74,76,64,70,14,  Lucas E. Santana de Oliveira ,  巴西 ,76,83,71,56,49,77,67,77,70,68,73,75,77,75,78,79,68,76,48,82,67,78,66,63,73,75,57,80,58,73,70,13,13,13,12,8,  左脚  ,1,3,4
223517,68,65,71,73,75,77,14,  Danilo Barbosa da Silva ,  巴西 ,76,83,60,59,76,76,55,74,68,67,72,75,67,69,68,77,66,74,86,83,73,73,77,79,75,73,41,80,71,76,72,13,6,11,11,14,  右脚  ,1,2,2
229167,90,69,68,78,29,63,12,  Milot Rashica ,  科索沃 ,76,83,76,69,50,68,68,78,71,45,64,77,93,87,89,70,76,73,41,75,57,69,67,26,68,70,45,72,21,29,36,7,14,7,14,6,  右脚  ,1,4,3
227633,84,66,70,78,49,71,18,  Bart Ramselaar ,  荷兰 ,76,83,63,66,56,77,65,78,66,52,72,76,85,83,84,74,74,66,52,86,66,65,67,58,75,69,58,74,44,47,46,7,10,15,12,12,  右脚  ,1,3,3
221491,71,34,63,69,79,76,3,  Nico Elvedi ,  瑞士 ,76,83,65,25,76,72,30,69,50,29,63,71,68,73,66,72,54,51,73,78,78,31,68,79,53,59,37,65,79,79,77,9,15,10,12,9,  右脚  ,2,3,2
213814,84,67,73,82,35,57,27,  Federico Di Francesco ,  意大利 ,76,83,77,62,40,77,72,83,78,69,67,82,82,85,79,72,78,74,44,78,54,66,42,34,74,68,69,74,30,38,36,11,10,6,10,5,  右脚  ,1,4,3
224883,74,74,61,66,44,81,25,  Steve Mounié ,  贝宁 ,76,83,60,77,86,66,69,64,52,41,59,72,75,74,63,70,54,78,82,72,87,65,78,42,76,61,65,67,43,35,40,14,15,6,12,15,  右脚  ,1,3,2
226168,66,61,71,76,66,76,14,  Maximilian Eggestein ,  德国 ,76,83,61,60,62,79,46,76,58,48,74,77,67,66,75,74,67,62,53,95,73,67,67,65,67,72,45,75,65,71,58,15,10,13,15,8,  右脚  ,1,4,2
208008,79,78,74,81,39,61,25,  Victor Vinícius Coelho dos Santos ,  巴西 ,76,83,73,77,52,73,73,83,76,76,73,81,78,80,83,73,72,81,71,70,65,82,39,45,75,75,75,75,28,44,33,13,14,8,8,8,  右脚  ,1,5,5
232862,87,72,69,81,40,55,27,  Shoya Nakajima ,  日本 ,76,83,66,73,40,70,72,80,80,64,66,77,89,86,93,75,92,74,70,84,39,71,55,43,74,73,52,81,39,41,36,7,10,10,8,6,  右脚  ,1,4,4
224425,85,69,71,74,49,70,12,  Marius Wolf ,  德国 ,76,83,73,72,60,71,62,75,67,71,64,75,84,86,68,72,67,70,54,84,69,66,60,61,73,73,52,65,39,49,44,12,15,7,16,8,  右脚  ,1,4,3
211408,75,63,71,75,69,73,14,  Karol Linetty ,  波兰 ,76,83,60,64,56,78,38,74,62,36,74,76,76,74,76,74,79,70,80,82,66,64,79,76,68,76,50,70,64,74,70,13,8,11,14,6,  右脚  ,2,3,2
229593,84,67,74,83,28,68,27,  Marko Pjaca ,  克罗地亚 ,76,83,76,61,68,77,72,86,82,72,67,84,84,84,81,66,75,76,68,72,73,72,50,30,60,68,72,70,16,26,24,11,5,10,9,12,  右脚  ,2,4,4
223197,77,79,60,73,32,70,25,  Enes Ünal ,  土耳其 ,76,83,56,80,66,66,70,73,68,66,47,75,78,76,75,68,67,82,69,72,79,79,43,29,77,59,69,75,23,33,24,8,14,8,13,13,  右脚  ,1,4,4
237303,80,77,56,73,26,68,25,  Omar Kharbin ,  叙利亚 ,76,83,51,81,77,62,75,73,64,67,37,71,79,80,83,70,70,79,72,64,71,72,63,23,76,62,65,65,22,17,23,12,8,8,7,8,  右脚  ,1,3,3
229668,84,39,62,67,75,76,5,  Mario Hermoso Canseco ,  西班牙 ,75,83,71,29,66,64,37,61,65,55,58,72,80,88,79,59,71,61,85,76,76,32,73,73,64,52,45,68,77,78,76,13,8,10,5,8,  左脚  ,1,4,3
228650,77,59,71,81,39,54,18,  Francisco Geraldes ,  葡萄牙 ,75,83,65,55,47,73,65,83,68,70,69,78,79,76,86,76,76,64,57,69,44,57,57,29,71,78,56,77,36,46,42,10,14,9,7,14,  右脚  ,1,4,3
215639,81,67,70,77,52,65,16,  Robert Kenedy Nunes do Nascimento ,  巴西 ,75,83,76,65,66,69,55,78,75,54,66,78,83,80,84,69,62,75,70,73,70,66,42,55,73,70,67,76,45,52,48,11,15,11,15,12,  左脚  ,1,2,4
216435,69,57,74,77,60,63,14,  Stanislav Lobotka ,  斯洛伐克 ,75,83,63,54,41,84,43,74,68,55,73,80,72,67,79,71,85,62,82,86,52,59,57,68,61,74,56,74,53,67,65,10,7,16,13,14,  右脚  ,1,4,3
216452,66,75,54,77,30,79,25,  Gonçalo Mendes Paciência ,  葡萄牙 ,75,83,29,76,68,65,75,79,67,41,47,76,65,67,76,74,74,77,66,75,80,71,83,37,75,65,80,81,15,30,23,9,8,14,12,7,  右脚  ,1,4,4
215698,73,74,77,76,43,74,0,  Mike Maignan ,  法国 ,75,83,18,13,17,36,16,22,14,16,27,24,44,43,39,74,55,19,72,28,76,20,17,24,14,50,15,48,17,12,19,73,74,77,74,76,  右脚  ,1,3,1
210583,65,71,75,77,57,65,14,  Marc Stendera ,  德国 ,75,83,67,72,47,78,66,76,83,78,73,77,70,60,81,73,87,73,52,74,63,72,63,58,68,76,60,67,50,68,57,7,14,9,16,7,  右脚  ,2,4,3
223641,58,34,56,55,76,73,5,  Timo Baumgartl ,  德国 ,75,83,33,26,73,71,26,49,31,28,69,63,62,54,54,66,58,60,71,63,79,27,73,74,32,55,34,57,76,78,76,13,15,14,16,11,  右脚  ,1,3,2
211361,72,69,74,74,68,69,14,  Danilo Cataldi ,  意大利 ,75,83,70,66,63,78,65,72,67,69,75,77,75,70,73,70,75,75,55,74,65,75,74,71,67,73,52,68,66,70,68,7,10,11,12,9,  右脚  ,2,3,3
227236,74,59,71,70,71,84,10,  André Franck Zambo Anguissa ,  喀麦隆 ,75,83,69,48,73,76,54,72,62,46,73,70,75,74,59,76,70,77,68,84,86,63,81,75,63,72,64,75,62,76,70,11,11,9,8,11,  右脚  ,1,2,3
221354,58,28,55,58,76,72,5,  Miloš Veljković ,  塞尔维亚 ,75,83,39,23,76,71,30,52,31,24,68,66,57,58,49,75,61,42,78,67,76,22,67,76,37,47,37,73,76,77,73,15,7,15,11,11,  右脚  ,1,3,2
230578,59,37,48,54,75,79,5,  Mouctar Diakhaby ,  法国 ,75,83,28,36,83,64,31,56,34,26,52,53,59,59,46,68,33,45,86,75,82,29,76,74,47,45,49,67,74,76,68,15,11,10,14,11,  右脚  ,1,3,2
231887,74,72,76,77,49,71,18,  Yusuf Yazıcı ,  土耳其 ,75,83,77,71,68,76,68,78,80,76,70,77,72,75,76,68,69,78,55,80,69,75,68,40,70,76,60,73,45,54,45,10,12,5,13,7,  左脚  ,1,4,3
231638,82,73,67,81,34,63,25,  Adalberto Peñaranda ,  委内瑞拉 ,75,83,64,74,64,70,77,82,65,63,56,81,84,80,87,70,63,73,62,59,66,70,62,36,72,75,77,65,20,37,31,6,14,13,8,6,  右脚  ,1,3,3
220633,89,68,66,81,23,60,16,  Demarai Gray ,  英格兰 ,75,83,68,67,31,66,54,83,70,58,59,78,91,88,90,69,82,74,55,73,62,72,41,23,68,69,58,64,21,23,20,6,11,11,13,10,  右脚  ,1,3,3
221695,81,65,75,79,63,79,14,  Godfred Donsah ,  加纳 ,75,83,74,56,56,78,66,78,72,64,76,78,85,77,82,74,86,82,78,88,77,70,74,62,62,74,64,74,60,68,68,14,12,7,7,12,  右脚  ,1,3,2
234777,74,70,69,78,43,71,0,  Zack Steffen ,  美国 ,74,83,14,9,13,31,8,15,13,11,33,28,44,42,39,70,40,27,57,33,59,12,31,19,9,48,37,47,13,12,12,74,70,69,71,78,  右脚  ,1,3,1
227127,78,75,77,71,43,70,0,  Alejandro Remiro Gargallo ,  西班牙 ,74,83,12,13,13,29,15,19,14,17,25,17,40,46,69,67,40,22,61,42,68,11,34,20,11,28,24,49,18,17,18,78,75,77,70,71,  右脚  ,1,3,1
226376,83,65,70,77,39,57,18,  Alejandro Romero Gamarra ,  巴拉圭 ,74,83,65,64,39,76,51,78,63,48,71,74,85,82,87,64,82,68,56,76,54,67,41,36,69,73,61,70,35,44,40,12,14,7,7,11,  左脚  ,1,3,3
232270,88,59,65,67,73,80,3,  Timothy Fosu-Mensah ,  荷兰 ,74,83,64,57,69,72,55,67,60,34,69,65,86,89,76,69,63,68,76,74,81,60,85,72,61,61,48,67,71,75,74,11,8,8,7,11,  右脚  ,1,4,2
227222,75,47,65,67,75,73,3,  Frédéric Guilbert ,  法国 ,74,83,73,40,72,70,32,66,58,42,64,69,74,75,61,66,73,65,73,78,75,45,62,73,63,56,44,69,74,77,76,8,14,16,13,7,  右脚  ,1,2,2
206517,75,62,72,78,31,52,18,  Jack Grealish ,  英格兰 ,74,83,68,59,36,75,65,78,71,62,67,79,77,73,80,62,82,62,34,68,50,68,43,37,69,75,58,75,27,30,30,11,6,11,10,13,  右脚  ,1,3,4
232119,71,45,50,58,75,76,5,  Çağlar Söyüncü ,  土耳其 ,74,83,46,37,67,55,48,56,39,37,54,58,67,74,63,67,56,65,68,67,80,39,81,68,42,49,52,55,70,85,80,6,7,7,7,7,  右脚  ,1,4,2
231102,77,66,72,78,60,58,12,  Ludovic Blas ,  法国 ,74,83,75,64,58,75,68,79,69,52,73,79,84,71,79,59,74,70,58,59,56,70,64,57,66,67,58,65,60,62,60,12,9,14,14,15,  左脚  ,1,3,2
232432,76,73,62,73,28,65,25,  Luka Jović ,  塞尔维亚 ,74,83,63,76,75,66,70,73,68,38,54,74,74,77,71,73,63,77,66,65,69,68,55,23,71,65,60,70,21,26,16,8,7,12,9,13,  右脚  ,1,4,3
237086,72,31,48,45,73,80,5,  Min Jae Kim ,  大韩民国 ,73,83,25,23,74,59,24,34,21,23,59,47,71,73,67,72,65,44,68,74,84,37,78,73,37,56,30,64,73,73,71,13,7,11,14,11,  右脚  ,1,2,2
229927,71,56,73,77,49,66,14,  Gerson Santos da Silva ,  巴西 ,73,83,64,58,44,81,54,74,73,53,71,83,72,71,75,70,79,55,62,69,65,48,68,48,67,73,55,68,39,60,56,14,13,13,9,9,  左脚  ,1,2,4
231242,84,67,68,77,49,62,23,  Adam Ounas ,  阿尔及利亚 ,73,83,65,68,51,71,64,78,68,62,65,74,86,82,88,64,81,68,58,70,58,65,64,47,68,67,60,65,44,54,47,8,6,8,7,12,  左脚  ,1,4,3
229984,80,48,67,73,68,71,7,  Ben Chilwell ,  英格兰 ,73,83,71,43,60,69,39,74,66,50,65,73,81,79,72,70,71,69,79,79,67,37,68,74,69,65,50,69,65,68,72,10,7,14,7,10,  左脚  ,1,3,2
222825,82,69,64,78,27,64,23,  Chadrac Akolo ,  刚果民主共和国 ,73,83,63,74,37,70,60,78,71,41,65,77,79,84,78,76,85,76,50,64,68,57,57,23,68,59,48,64,26,27,26,11,14,7,10,7,  右脚  ,1,3,4
228736,73,70,69,77,49,74,0,  Wuilker Faríñez ,  委内瑞拉 ,73,83,18,20,17,24,15,14,22,18,24,24,46,51,69,63,65,25,78,39,51,18,23,17,15,66,23,30,18,13,21,73,70,69,74,77,  右脚  ,1,3,1
227732,86,71,55,77,25,66,25,  Anastasios Donis ,  希腊 ,73,83,45,74,62,68,63,78,47,41,50,76,87,86,78,73,77,70,69,75,63,66,61,20,71,50,69,61,23,18,24,8,14,12,15,11,  右脚  ,1,4,3
228295,62,34,53,65,73,74,5,  Rob Holding ,  英格兰 ,73,83,52,30,67,62,27,63,33,30,44,69,61,63,60,68,69,48,73,75,75,27,72,73,40,55,38,72,74,74,73,14,11,10,14,13,  右脚  ,1,3,2
234711,80,63,66,79,27,51,16,  Josip Brekalo ,  克罗地亚 ,73,83,72,63,45,70,57,79,65,60,53,78,83,78,86,74,82,66,63,64,49,64,38,24,65,66,59,65,18,28,37,9,7,5,6,14,  右脚  ,1,3,3
240359,69,60,63,69,72,76,5,  Omar Alderete ,  巴拉圭 ,73,83,63,61,71,72,47,65,52,41,73,74,69,69,72,72,66,62,74,76,81,59,64,71,69,47,45,56,75,71,72,7,13,14,13,15,  左脚  ,1,3,2
220395,75,63,70,72,43,67,16,  Alejandro Mula Sánchez ,  西班牙 ,73,83,72,69,48,74,50,72,65,42,71,73,76,74,69,68,75,62,68,77,66,58,55,51,67,66,48,59,45,36,38,9,7,12,9,12,  右脚  ,1,3,3
231942,69,68,70,73,52,69,14,  Chan Hee Han ,  大韩民国 ,72,83,66,68,60,73,71,72,67,58,71,74,70,69,75,70,71,66,51,82,66,73,66,58,72,71,50,67,52,48,45,11,10,7,13,14,  右脚  ,1,4,3
208137,61,51,65,65,67,74,10,  Lucas Torró Marset ,  西班牙 ,72,83,49,53,61,79,46,62,58,52,66,73,65,57,63,65,44,48,35,81,78,50,66,73,53,61,57,72,62,72,63,13,14,7,12,16,  右脚  ,1,3,3
240679,73,65,71,68,63,72,14,  Teun Koopmeiners ,  荷兰 ,72,83,73,59,65,73,62,64,65,46,68,74,72,74,69,73,69,73,76,79,70,74,69,69,63,73,48,68,58,64,59,14,8,14,12,10,  左脚  ,1,3,2
233550,87,60,70,75,44,63,12,  Samuel Grandsir ,  法国 ,72,83,74,59,58,73,56,75,74,40,72,69,88,86,87,63,89,71,69,69,58,57,67,45,57,65,50,51,44,39,47,12,13,7,11,5,  右脚  ,1,4,3
219536,78,73,58,76,26,66,12,  Ignacio Pussetto ,  阿根廷 ,72,83,58,78,67,65,64,78,43,42,54,74,79,78,77,68,68,71,69,77,73,65,33,12,78,55,69,69,29,18,25,6,14,11,11,10,  右脚  ,1,4,3
223978,74,56,71,83,37,50,18,  Manuel García Alonso ,  西班牙 ,72,83,70,54,35,70,66,85,79,67,65,81,79,70,85,65,90,55,45,75,41,59,44,38,54,75,49,75,22,49,44,15,14,12,12,12,  右脚  ,1,4,4
