770,69,66,75,78,79,76,10,LucasPezziniLeiva,巴西,82,82,63,62,72,81,59,77,74,47,81,78,68,69,78,81,82,77,82,82,70,66,80,86,66,81,61,86,75,82,78,10,8,8,5,6,右脚,3,3,2
771,59,58,53,61,83,78,5,GaryCahill,英格兰,82,82,28,56,85,66,47,58,48,27,61,63,58,60,60,82,50,63,81,69,80,66,85,81,45,56,53,76,83,84,82,5,12,9,5,12,右脚,3,3,2
772,86,80,70,83,48,78,0,SteveMandanda,法国,82,82,14,13,13,37,13,15,13,12,28,17,53,43,52,79,36,24,74,31,61,11,37,23,11,55,11,63,10,15,13,86,80,70,78,83,右脚,3,3,1
773,82,78,83,87,60,79,0,KasperSchmeichel,丹麦,82,82,18,12,16,44,15,12,13,15,46,40,60,60,62,80,47,36,60,34,64,14,35,20,13,59,26,52,14,14,13,82,78,83,79,87,右脚,2,3,1
774,82,83,72,82,40,82,0,AndreaConsigli,意大利,82,82,10,10,10,31,19,10,15,15,27,23,48,34,57,75,40,24,80,31,51,19,11,15,10,46,21,50,12,17,19,82,83,72,82,82,右脚,2,3,1
775,69,76,81,81,70,72,14,JoãoFilipeMoutinho,葡萄牙,82,82,77,74,70,84,76,81,82,79,82,82,73,65,79,75,84,76,79,84,64,80,74,72,74,80,70,86,68,72,68,13,15,15,13,13,右脚,3,4,3
776,62,69,85,85,63,65,18,BorjaValeroIglesias,西班牙,82,82,78,67,60,89,70,86,78,76,86,88,64,60,74,83,82,72,67,71,66,70,52,70,75,86,72,80,58,66,62,5,4,10,8,7,右脚,3,4,4
777,69,63,80,79,75,74,10,LucasBiglia,阿根廷,82,82,74,50,54,85,78,76,71,76,83,84,70,68,76,80,78,77,62,78,70,75,83,82,55,80,72,80,70,80,78,14,12,7,12,7,右脚,3,4,3
778,82,58,75,77,78,77,3,JuanFranciscoTorresBelén,西班牙,82,82,83,54,59,77,49,77,80,59,66,79,76,87,75,82,62,68,68,82,74,53,78,76,68,72,66,74,80,82,81,11,14,10,15,7,右脚,3,3,3
779,76,84,76,78,44,83,0,DiegoLópezRodríguez,西班牙,82,82,11,12,10,28,14,11,10,11,23,23,34,52,48,79,47,22,68,42,66,11,36,16,11,53,21,62,14,13,14,76,84,76,83,78,右脚,3,3,1
780,86,74,58,84,58,80,0,IkerCasillasFernández,西班牙,82,82,13,12,25,21,14,25,25,13,22,23,59,57,62,76,46,28,77,43,70,13,23,22,16,65,24,70,11,11,13,86,74,58,80,84,左脚,4,2,1
781,48,58,74,71,73,80,10,DanielGarcíaCarrillo,西班牙,81,82,55,51,46,86,52,66,61,57,81,81,57,40,67,72,72,74,65,88,74,58,88,82,60,74,58,71,68,79,75,6,14,14,6,11,右脚,2,3,3
782,78,66,75,79,79,81,14,AllanMarquesLoureiro,巴西,81,82,70,67,59,80,56,79,65,49,76,78,81,76,82,84,82,70,69,94,74,62,85,86,79,79,53,77,76,85,80,13,13,5,5,8,右脚,2,3,3
783,85,80,74,85,34,61,25,WissamBenYedder,法国,81,82,73,86,74,75,76,85,80,76,66,83,85,85,91,80,86,78,85,69,57,69,55,44,87,76,74,84,28,21,26,6,13,9,7,7,右脚,2,5,4
784,91,79,72,80,38,71,25,RodrigoMorenoMachado,西班牙,81,82,72,80,80,75,78,81,82,67,58,80,89,92,81,80,75,81,78,80,71,74,60,31,81,74,77,77,26,41,40,7,13,10,11,5,左脚,2,3,4
785,58,45,53,60,81,86,5,SebastiánCoates,乌拉圭,81,82,17,40,80,73,55,65,47,19,73,63,50,64,33,74,31,62,62,79,93,30,82,80,49,50,67,74,76,84,85,16,13,15,16,13,右脚,3,3,2
786,86,82,76,80,51,76,0,NorbertoMuraraNeto,巴西,81,82,11,15,14,36,12,19,12,13,41,24,53,49,59,77,49,28,80,39,63,20,40,15,11,40,22,52,19,14,15,86,82,76,76,80,右脚,2,2,1
787,83,61,71,77,80,75,3,NathanielClyne,英格兰,81,82,79,54,67,77,45,76,64,39,67,76,82,83,83,73,76,74,69,82,71,69,76,79,72,64,46,75,81,83,86,10,11,13,15,7,右脚,2,2,3
788,73,46,56,59,81,83,5,ChrisSmalling,英格兰,81,82,52,50,83,66,54,59,49,22,63,58,69,77,60,75,48,42,77,77,87,35,83,82,48,49,52,69,80,82,80,10,15,16,15,15,右脚,3,3,2
789,61,60,71,69,80,81,10,IgnacioCamachoBarnola,西班牙,81,82,50,58,83,81,52,64,62,59,74,75,64,59,71,84,63,76,85,83,77,54,86,85,66,79,48,76,75,82,74,9,13,15,8,10,右脚,2,3,2
790,73,72,79,82,67,69,14,MarceloBrozović,克罗地亚,80,82,72,68,62,83,65,83,79,74,81,85,72,74,74,72,74,78,68,82,62,78,68,70,76,80,69,78,62,70,68,8,8,15,11,8,右脚,2,4,3
791,54,34,52,58,80,79,5,WilliOrban,德国,80,82,38,34,83,69,33,56,28,32,59,61,55,54,48,76,58,37,90,67,83,29,79,80,34,42,41,71,78,83,76,15,12,15,10,6,右脚,2,3,2
792,46,49,61,50,81,81,5,JannikVestergaard,丹麦,80,82,46,34,86,69,39,49,41,52,80,56,47,46,30,80,28,81,36,63,94,47,81,85,46,57,75,71,75,84,77,16,11,11,15,10,右脚,2,4,2
793,73,78,77,77,67,79,14,MarcovanGinkel,荷兰,80,82,71,77,74,83,74,76,66,69,79,81,70,76,75,77,59,79,77,88,79,77,69,63,78,77,84,84,62,73,69,7,11,13,13,14,右脚,2,4,3
794,70,59,66,67,81,81,10,JosuhaGuilavogui,法国,80,82,52,49,78,77,49,67,42,53,75,73,66,73,54,79,50,78,76,77,82,66,83,83,63,65,50,74,76,84,86,14,8,14,10,15,右脚,2,3,2
795,72,68,76,72,81,78,5,YaroslavRakitskyi,乌克兰,80,82,68,57,69,78,53,69,75,77,84,77,69,74,72,77,73,87,74,82,75,84,82,82,53,75,50,78,82,83,81,12,16,7,12,6,左脚,2,3,2
796,56,40,59,63,79,82,5,DejanLovren,克罗地亚,80,82,59,33,77,68,42,63,26,18,66,67,57,55,53,73,43,63,82,70,86,34,87,78,21,56,52,70,74,83,85,14,14,13,10,7,右脚,2,4,2
797,74,79,66,77,30,78,25,CenkTosun,土耳其,80,82,64,81,83,70,77,77,72,73,60,78,73,75,76,78,66,81,81,77,80,74,72,31,81,61,82,74,13,34,15,12,14,12,12,9,右脚,2,4,3
798,76,57,69,67,79,80,5,KevinVogt,德国,80,82,60,50,78,74,51,67,50,62,83,71,66,85,59,77,49,78,55,75,85,57,81,82,55,67,53,78,76,81,78,6,13,8,7,14,右脚,2,3,2
799,80,73,76,85,32,56,18,AdemLjajić,塞尔维亚,80,82,72,69,48,78,74,87,80,83,71,86,82,79,81,74,79,76,63,62,58,78,44,32,75,78,75,75,23,35,35,6,14,7,6,12,右脚,2,4,4
800,63,50,59,63,80,80,5,SidneiRecheldaSilvaJúnior,巴西,80,82,56,46,74,71,33,59,36,39,68,76,65,62,51,75,45,61,79,69,86,50,77,80,44,44,58,71,80,82,77,10,16,12,9,14,右脚,2,2,2
801,71,67,76,77,72,77,10,MatiasVecino,乌拉圭,79,82,68,60,60,82,62,79,64,58,77,81,74,69,66,82,56,78,62,84,76,74,72,78,72,80,56,79,66,77,73,4,4,4,4,4,右脚,2,3,3
802,70,44,57,66,78,78,5,DiegoCarlosSantosSilva,巴西,79,82,35,26,77,73,34,64,47,64,59,70,72,68,64,74,57,73,80,64,84,57,82,75,52,51,41,72,79,81,73,7,10,14,7,11,右脚,2,4,3
803,93,66,71,83,35,48,23,RafaelA.FerreiraSilva,葡萄牙,79,82,75,65,46,74,64,83,75,56,58,80,92,93,91,77,85,71,58,75,37,64,40,43,78,75,59,77,23,38,31,9,11,11,12,8,右脚,2,4,4
804,49,58,70,68,76,80,10,IvánMarcone,阿根廷,79,82,58,48,73,78,49,66,59,60,83,73,57,42,58,79,60,73,41,84,82,66,81,79,56,65,59,73,73,78,71,16,11,12,16,10,右脚,1,3,2
805,78,79,73,81,48,76,0,StanislavKritsyuk,俄罗斯,79,82,20,19,17,31,12,13,12,20,21,23,49,47,36,73,41,22,69,37,67,14,27,16,18,35,14,24,18,15,13,78,79,73,76,81,右脚,1,2,1
806,79,75,76,81,30,55,12,MarcosPauloMesquitaLopes,葡萄牙,79,82,76,79,38,79,56,82,75,72,72,80,83,76,84,74,86,75,51,66,56,72,39,29,76,76,65,74,30,28,27,11,10,12,12,11,左脚,2,3,4
807,88,55,68,76,78,72,7,NicolásTagliafico,阿根廷,79,82,71,57,76,73,38,74,61,40,66,75,92,85,83,74,82,66,84,88,62,44,73,77,66,68,46,73,79,78,78,13,9,10,15,16,左脚,1,2,3
808,90,76,60,78,26,72,25,JosefMartínez,委内瑞拉,79,82,53,81,75,67,71,75,68,57,55,78,89,91,90,75,90,78,85,72,73,62,66,20,82,58,70,75,24,20,15,12,14,14,12,8,右脚,1,4,3
809,64,60,71,65,79,76,5,MatthiasGinter,德国,79,82,73,55,83,74,53,62,58,51,74,72,55,72,58,76,49,78,65,74,81,56,68,79,55,68,67,68,78,80,78,12,10,6,8,10,右脚,2,3,2
810,72,73,79,80,63,70,14,DanieleBaselli,意大利,79,82,74,67,64,82,73,80,79,73,78,83,75,70,79,75,75,76,69,77,68,81,65,68,75,80,71,74,58,65,63,11,12,13,7,6,右脚,2,3,3
811,64,43,65,66,80,80,5,JamesTarkowski,英格兰,79,82,56,36,78,72,40,64,52,57,71,70,63,65,62,75,60,63,80,79,82,38,78,79,43,64,52,74,80,80,80,14,8,12,9,7,右脚,1,4,2
812,77,70,76,77,76,75,7,LayvinKurzawa,法国,79,82,78,73,75,80,61,76,73,53,72,80,81,74,77,80,75,69,82,80,72,67,75,76,76,75,54,76,73,77,79,14,10,7,9,15,左脚,2,3,3
813,66,70,79,77,74,72,14,JoséGómezCampaña,西班牙,79,82,73,67,65,81,57,77,81,80,78,81,66,66,68,76,75,77,58,76,73,75,68,77,70,79,69,70,70,78,74,8,11,6,7,10,右脚,1,3,3
814,81,70,73,84,43,57,27,IkerMuniainGoñi,西班牙,79,82,74,73,43,75,63,84,78,69,65,83,85,78,87,81,94,61,73,65,47,72,66,45,80,74,61,77,33,55,34,10,5,5,13,12,右脚,2,3,4
815,75,60,75,74,74,78,10,YannMVila,法国,79,82,62,56,61,83,56,73,70,67,79,76,79,72,73,76,65,68,71,81,75,67,83,81,41,72,68,73,73,75,72,13,9,16,15,7,右脚,2,3,2
816,77,75,65,78,45,80,0,FernandoPachecoFlores,西班牙,78,82,12,16,10,24,13,13,20,20,27,14,48,42,62,76,51,21,72,43,72,15,27,26,14,45,23,27,13,16,13,77,75,65,80,78,左脚,1,2,1
817,67,39,58,62,78,77,5,KarimRekik,荷兰,78,82,43,33,80,72,35,57,35,35,67,67,66,68,65,76,64,60,77,70,81,31,76,74,41,54,41,73,77,79,84,9,9,14,14,9,左脚,1,2,2
818,84,65,75,82,53,62,16,LeonardoBittencourt,德国,78,82,73,65,45,79,66,82,77,70,71,78,89,79,92,76,89,70,72,78,48,62,75,52,69,74,61,72,54,55,55,15,11,6,14,16,右脚,2,4,4
819,68,66,84,75,61,67,12,JamesWard-Prowse,英格兰,77,82,89,61,57,83,51,71,88,83,82,81,69,67,74,74,79,74,68,80,61,70,67,65,64,82,80,79,55,65,62,12,12,10,15,15,右脚,2,3,3
820,79,76,66,80,30,56,25,JuanMiguelJiménezLópez,西班牙,77,82,64,80,73,74,74,80,60,57,53,81,80,78,79,81,79,70,75,71,47,73,57,23,83,69,63,69,25,28,25,11,6,9,12,9,右脚,1,3,4
821,65,46,62,70,78,68,5,DiegoReyes,墨西哥,77,82,49,45,79,79,37,67,45,36,68,77,63,66,68,73,55,49,70,68,69,47,64,79,44,52,50,67,79,76,81,8,14,12,7,8,右脚,3,3,2
822,68,48,53,57,76,76,5,JordiAmatMaas,西班牙,77,82,31,34,74,68,28,50,40,36,52,65,63,72,59,70,58,75,78,66,79,65,82,71,30,59,28,69,78,77,80,9,6,7,16,8,右脚,2,3,2
823,86,65,71,75,74,77,8,JérômeRoussillon,法国,77,82,73,64,68,74,57,75,73,56,69,74,87,86,77,73,74,69,73,80,76,65,75,76,71,70,51,72,71,76,78,9,7,13,8,15,左脚,2,3,3
824,78,66,76,80,68,77,14,MarioLemina,加蓬,77,82,72,55,68,82,68,81,72,68,77,81,78,78,74,72,75,78,51,78,81,78,70,71,68,74,68,70,62,72,66,12,9,15,8,16,右脚,2,3,3
825,73,70,78,83,28,44,18,JuanFernandoQuintero,哥伦比亚,77,82,75,64,42,80,65,82,80,77,75,83,74,72,88,71,90,83,56,53,39,73,43,35,62,79,71,74,18,30,22,14,16,10,7,12,左脚,2,2,4
826,51,42,46,55,77,84,5,PedroHenriquePereiradaSilva,巴西,77,82,29,35,73,67,23,54,29,35,42,63,52,50,42,74,33,68,40,84,90,37,82,78,32,35,43,75,75,81,73,15,8,11,11,10,左脚,1,2,2
827,82,74,67,75,31,77,25,DivockOrigi,比利时,77,82,69,76,72,74,69,77,54,40,59,74,79,84,75,76,61,77,75,74,82,69,69,28,80,69,65,72,30,24,18,15,13,16,11,15,右脚,2,3,4
828,43,41,65,62,78,73,5,SergiGómezSolà,西班牙,77,82,45,35,73,80,37,56,49,46,77,75,51,36,53,74,54,45,69,66,78,47,69,80,52,56,41,68,76,80,75,15,16,11,11,7,右脚,1,2,2
829,69,71,75,77,70,77,14,MarcoBenassi,意大利,77,82,70,66,68,80,70,78,68,64,76,78,68,69,74,72,68,80,68,82,76,76,74,72,76,74,52,72,64,74,70,11,7,5,12,14,右脚,2,3,3
830,86,66,63,74,44,81,25,YussufPoulsen,丹麦,77,82,66,68,81,72,68,76,70,43,46,73,85,86,75,78,55,69,82,85,79,58,83,44,78,61,59,67,22,59,29,6,11,15,14,8,右脚,2,3,3
831,71,49,71,72,72,76,10,MatíasKranevitter,阿根廷,77,82,60,42,56,82,43,70,56,44,77,75,72,71,70,71,76,61,74,79,75,54,77,73,53,70,46,74,74,75,75,12,13,7,6,7,右脚,1,3,2
832,70,78,57,70,26,78,25,VincentJanssen,荷兰,77,82,35,80,73,75,66,68,54,39,40,75,68,72,64,75,69,83,75,76,80,68,78,19,79,64,81,74,19,23,22,13,7,11,15,16,左脚,2,4,2
833,66,57,64,72,74,78,10,DominikKohr,德国,77,82,42,57,72,76,45,70,51,46,69,77,66,66,67,75,72,60,82,79,73,63,88,81,46,69,47,69,69,77,69,6,11,9,10,7,右脚,2,3,2
834,78,71,70,79,55,69,12,AlessandroSchöpf,奥地利,77,82,76,72,44,75,65,80,69,61,62,79,79,77,79,76,75,68,62,94,60,72,60,59,74,65,64,73,52,60,50,13,6,13,11,10,右脚,1,5,3
835,87,66,70,80,69,73,8,ArthurMasuaku,刚果民主共和国,76,82,75,60,60,71,61,82,71,48,69,78,88,87,78,75,83,77,69,81,73,71,65,66,68,71,49,74,69,74,73,8,7,10,7,7,左脚,1,2,4
836,70,53,52,48,77,81,5,IvanOrdets,乌克兰,76,82,41,46,74,68,59,38,39,46,61,63,61,78,48,71,38,73,58,79,88,57,70,76,38,34,34,68,78,77,74,15,14,10,13,11,右脚,1,3,2
837,85,70,68,81,35,65,23,GilBastiaoDias,葡萄牙,76,82,68,69,60,72,60,83,59,61,60,80,83,86,80,72,70,72,52,75,67,74,50,34,74,72,53,72,30,34,28,5,6,14,7,13,左脚,1,4,4
838,91,70,70,79,35,62,16,Georges-KévinNkoudou,法国,76,82,74,67,49,73,74,79,74,58,62,74,92,91,87,75,89,72,59,71,64,73,48,21,74,68,67,70,35,37,42,10,13,8,6,13,右脚,1,3,3
839,74,72,73,77,47,63,18,YassineBenzia,阿尔及利亚,76,82,66,73,64,76,69,79,77,71,69,77,74,74,77,68,75,71,79,72,58,68,61,55,76,78,76,75,39,46,38,6,9,14,13,9,右脚,2,4,4
840,78,70,63,79,40,77,0,BrunoMiguelSemedoVarela,葡萄牙,76,82,20,16,16,31,12,19,20,13,25,25,37,43,59,75,43,19,51,44,73,18,23,17,14,52,24,25,14,12,20,78,70,63,77,79,右脚,1,3,1
841,88,70,70,78,41,59,16,MarcusCoco,法国,76,82,76,72,59,76,68,79,60,36,65,77,88,88,82,69,75,69,60,60,62,68,49,50,74,68,59,69,30,44,32,12,6,15,7,7,右脚,2,3,3
842,72,51,58,64,76,76,5,TinJedvaj,克罗地亚,76,82,67,51,74,68,43,60,45,30,60,68,75,69,67,71,65,65,81,71,76,39,83,76,49,39,44,66,74,77,78,15,13,10,10,12,右脚,2,3,2
843,76,78,63,78,27,66,25,SandroRamírezCastillo,西班牙,76,82,65,79,62,68,74,75,81,77,49,81,77,76,85,73,81,82,72,65,68,75,62,33,77,56,69,65,15,25,24,12,16,10,6,8,右脚,2,4,3
844,82,53,61,63,77,77,5,GeorgiyDzhikiya,俄罗斯,76,82,58,43,68,65,26,69,60,68,67,55,91,75,55,70,65,74,68,64,85,60,77,75,65,50,45,65,79,75,85,12,14,13,12,12,左脚,1,3,2
845,73,70,72,73,74,82,10,OkayYokuşlu,土耳其,76,82,67,65,78,77,70,74,72,65,72,77,72,74,62,70,62,79,69,83,83,75,81,76,68,71,60,72,70,76,71,12,16,10,13,7,右脚,1,4,3
846,71,73,75,79,43,54,12,JuanPabloAñor,委内瑞拉,76,82,75,69,52,75,60,80,69,77,73,80,69,72,78,69,77,80,60,71,50,77,42,38,75,78,66,68,41,45,39,8,6,12,14,6,左脚,1,3,3
847,85,67,71,77,63,69,27,AlejandroBerenguerRemiro,西班牙,76,82,76,66,49,75,54,78,72,54,58,76,86,84,80,73,80,71,64,81,63,66,70,65,74,72,66,68,64,64,66,14,16,8,6,13,左脚,1,2,3
848,63,69,73,75,66,75,18,VíctorCamarasaFerrando,西班牙,76,82,59,67,57,80,59,73,57,66,74,81,66,61,67,73,69,76,72,75,76,69,73,70,72,78,56,69,58,73,68,14,9,11,11,8,右脚,1,3,3
849,53,57,66,64,75,77,5,StefanoDenswil,荷兰,76,82,44,46,76,76,43,63,68,76,71,68,52,54,60,72,53,83,79,64,84,60,76,71,41,64,63,68,73,77,78,11,14,6,9,9,左脚,1,4,2
850,77,72,72,78,35,64,16,ViktorFischer,丹麦,76,82,64,72,55,80,73,79,68,65,68,80,76,77,77,74,68,74,56,68,64,69,60,39,74,73,63,71,30,36,20,13,14,6,14,15,右脚,2,4,4
851,66,46,58,57,77,76,5,WesleyHoedt,荷兰,76,82,40,30,78,67,55,58,31,36,74,62,66,66,41,74,38,72,75,71,78,59,78,77,29,62,37,70,75,78,74,15,10,13,8,11,左脚,2,3,2
852,81,50,66,76,73,70,7,AbdulRahmanBaba,加纳,76,82,77,48,67,72,41,76,67,23,67,76,80,81,77,74,74,59,75,74,67,47,73,71,63,55,42,69,72,76,76,12,11,6,11,10,左脚,2,3,3
853,72,34,60,60,76,70,7,FedericoRicca,乌拉圭,76,82,73,30,72,71,24,52,32,40,56,71,73,72,56,75,66,40,53,73,65,34,81,76,43,42,38,65,74,78,79,13,13,8,6,8,左脚,1,3,3
854,79,40,61,68,76,76,5,AlexanderDjiku,法国,76,82,71,34,73,64,35,67,57,43,59,71,79,79,67,67,66,50,72,75,77,42,78,76,55,55,43,66,75,76,77,11,7,9,10,11,右脚,1,3,2
855,77,67,69,76,66,78,14,SekoFofana,科特迪瓦,75,82,62,60,58,76,50,78,62,42,72,76,76,78,74,72,69,79,63,79,79,78,76,68,72,70,56,70,60,72,68,9,8,9,11,10,右脚,2,3,3
856,84,74,67,80,35,63,16,IvánLópezÁlvarez,西班牙,75,82,69,75,59,70,66,81,57,66,60,77,85,84,82,72,82,78,76,71,64,72,49,38,71,66,72,63,25,36,29,13,15,12,7,12,右脚,1,3,3
857,55,49,62,66,74,82,10,JoãoMariaPalhinhaGonçalves,葡萄牙,75,82,48,38,70,75,59,67,42,45,73,72,52,57,51,73,49,64,84,77,86,57,79,77,47,54,56,79,72,77,70,14,10,8,7,7,右脚,1,4,2
858,76,73,75,76,36,51,18,JamesMaddison,英格兰,75,82,72,69,30,75,65,75,77,77,72,75,78,74,87,68,79,83,56,64,41,73,56,45,68,79,74,72,28,40,34,11,14,14,12,14,右脚,1,4,3
859,78,64,70,81,38,56,18,HanyMukhtar,德国,75,82,68,62,40,75,55,80,57,67,64,80,75,81,89,72,87,73,71,75,52,63,36,43,67,73,60,66,30,40,43,15,10,9,9,12,右脚,1,5,4
860,82,48,68,78,70,73,7,GhislainKonan,科特迪瓦,75,82,72,43,60,71,58,78,73,32,64,76,85,79,78,74,86,57,69,89,66,46,70,71,68,67,41,77,67,75,69,8,5,5,11,8,左脚,1,3,2
861,73,67,73,75,31,49,18,PauloHenriqueSoaresdosSantos,巴西,75,82,66,69,47,77,64,73,67,68,69,74,75,71,84,70,93,60,71,80,35,67,38,40,78,79,65,76,25,30,20,12,14,14,11,8,左脚,1,3,3
862,85,43,62,67,74,69,3,LukasKlostermann,德国,75,82,67,45,67,73,33,65,48,22,59,70,79,89,65,72,62,51,83,74,68,31,64,75,63,53,26,63,75,74,72,8,12,10,7,7,右脚,1,3,2
863,77,63,73,79,46,68,16,RamadanSobhi,埃及,75,82,71,61,63,77,61,81,70,63,67,80,78,76,76,66,70,65,59,72,71,65,57,38,73,75,65,75,45,47,49,12,13,15,12,10,右脚,1,4,4
864,62,70,65,73,23,79,25,AndreaPetagna,意大利,75,82,58,74,77,74,60,74,54,40,56,78,54,68,56,69,62,76,69,76,90,56,60,18,77,70,65,71,15,20,15,3,3,3,5,3,左脚,1,3,3
865,61,44,61,56,75,74,5,BjörnEngels,比利时,75,82,48,54,79,70,27,53,29,36,73,65,56,65,51,74,33,46,73,69,76,26,76,75,47,61,35,75,73,76,74,9,12,14,7,8,右脚,2,3,2
866,85,66,69,78,48,70,12,LevinÖztunali,德国,75,82,71,66,54,69,61,80,78,73,68,78,82,88,75,72,68,73,66,75,74,63,57,54,72,66,58,69,44,48,42,10,16,13,15,9,右脚,1,4,3
867,72,73,52,69,31,76,25,DavieSelke,德国,75,82,40,77,76,61,71,68,64,29,45,71,66,76,67,75,58,74,70,77,75,63,81,29,79,58,64,63,25,27,17,12,11,7,11,14,右脚,1,3,3
868,70,57,68,70,74,74,10,ThiagoMaiaAlencar,巴西,75,82,61,46,63,77,53,70,53,52,73,74,70,70,60,74,63,74,74,75,74,65,75,74,61,65,58,75,74,78,72,8,12,14,8,12,左脚,1,3,2
869,65,51,66,69,75,75,5,CalumChambers,英格兰,75,82,70,47,68,73,49,67,59,49,65,73,64,66,66,64,67,52,71,71,75,58,81,71,54,54,54,66,75,79,77,11,14,12,7,12,右脚,1,3,2
870,90,71,64,77,29,71,23,AlberthElis,洪都拉斯,75,82,64,73,65,65,66,78,60,57,58,77,91,90,78,74,63,72,73,73,71,65,68,33,74,71,65,68,23,21,25,9,7,6,10,9,右脚,1,4,4
871,73,73,75,76,68,59,14,SalihUçan,土耳其,75,82,69,72,75,77,66,75,75,73,74,79,74,72,76,72,71,76,60,65,52,76,67,68,69,77,67,66,65,69,64,12,11,6,8,11,右脚,1,5,4
872,60,72,76,73,57,68,14,RăzvanMarin,罗马尼亚,74,82,76,66,55,75,73,74,78,76,77,73,63,58,71,64,70,79,65,78,66,78,59,63,73,76,68,69,53,58,56,11,14,6,8,8,右脚,1,4,3
873,86,68,71,78,63,63,14,OrbelínPineda,墨西哥,74,82,67,65,41,76,67,77,68,56,72,75,85,87,91,72,86,72,65,86,50,70,67,67,68,72,63,69,66,65,65,15,14,7,10,10,右脚,1,4,3
874,73,41,64,68,73,74,3,KelvinAmian,法国,74,82,67,35,62,72,46,67,69,39,57,68,73,73,71,74,74,53,74,77,73,35,75,72,63,55,42,72,76,75,75,7,8,14,14,11,右脚,1,3,2
875,70,51,68,69,73,72,10,JaïroRiedewald,荷兰,74,82,65,46,68,77,45,66,35,35,75,74,71,70,72,69,59,69,68,74,72,49,68,74,53,64,42,62,71,75,72,15,7,15,9,15,左脚,1,3,2
876,77,72,72,73,60,70,18,ViktorKovalenko,乌克兰,74,82,71,71,59,74,76,73,75,75,68,75,79,75,74,68,69,74,64,87,68,73,57,68,73,71,68,64,59,59,55,15,12,6,9,11,右脚,1,4,3
877,71,70,68,71,60,69,18,GuusTil,荷兰,74,82,57,72,50,77,58,68,55,44,70,75,68,73,68,73,73,69,52,84,69,71,52,65,73,72,53,69,62,58,55,12,6,12,11,14,右脚,1,3,3
878,66,53,70,66,72,75,5,KaanAyhan,土耳其,74,82,68,35,69,72,41,64,82,74,71,67,65,67,66,74,64,83,85,69,77,71,75,71,50,65,47,74,71,75,72,16,10,8,14,10,右脚,1,4,2
879,72,72,62,68,28,79,25,WesleyMoraesFerreiradaSilva,巴西,74,82,65,72,70,68,63,72,43,49,62,74,68,76,45,69,42,81,63,59,92,67,76,37,72,58,60,75,13,27,15,12,13,14,8,6,右脚,1,3,3
880,75,67,72,78,65,58,14,ChristopherNkunku,法国,74,82,66,69,55,76,55,79,72,65,70,78,75,75,73,69,79,68,59,68,53,68,59,66,71,72,54,68,62,70,68,5,6,10,15,7,右脚,1,3,3
881,76,71,66,77,42,73,0,AlfredGomis,塞内加尔,74,82,15,16,11,34,11,15,12,12,35,24,43,41,60,63,54,26,81,33,57,15,16,21,16,51,23,57,11,14,10,76,71,66,73,77,右脚,1,3,1
882,76,42,59,65,74,73,5,MasonHolgate,英格兰,73,82,51,37,65,70,40,65,40,35,68,67,74,78,65,65,57,51,65,76,75,42,67,76,50,53,40,66,72,76,74,13,12,9,8,16,右脚,1,3,2
883,71,61,70,72,64,68,14,AlbertoGrassi,意大利,73,82,65,55,64,75,60,71,64,58,73,77,70,72,67,70,68,70,58,75,65,64,68,68,68,70,64,66,60,67,63,12,6,15,8,8,右脚,1,3,2
884,64,43,58,60,74,71,5,RobertoSuárezPier,西班牙,73,82,52,47,70,71,47,53,42,42,60,70,65,63,57,65,64,36,76,66,75,39,64,71,49,46,39,62,73,76,77,13,13,15,16,7,右脚,1,3,2
885,69,25,50,48,72,76,5,Prince-DésirGouano,法国,73,82,32,20,69,64,23,42,28,26,67,54,68,70,55,65,45,42,76,69,77,23,80,71,13,42,33,65,74,72,73,10,15,12,16,7,右脚,1,2,2
886,79,67,66,74,35,55,27,PedroRochaNeves,巴西,73,82,67,72,67,72,58,75,45,38,65,72,79,79,81,76,67,61,65,55,59,62,42,32,77,66,66,69,34,30,27,14,8,6,10,13,右脚,1,3,3
887,88,62,68,78,41,52,27,LuizAraújo,巴西,73,82,66,62,54,71,56,78,70,56,65,76,87,89,87,77,80,68,56,66,43,58,55,31,66,69,60,68,39,44,48,6,12,13,9,9,左脚,1,2,3
888,72,63,68,73,29,62,18,AntonMiranchuk,俄罗斯,73,82,65,63,48,72,46,74,59,43,65,73,68,76,72,74,70,66,49,72,68,60,39,22,70,77,71,72,25,30,31,8,6,11,12,16,右脚,1,4,3
889,84,69,65,78,37,67,16,PeterEtebo,尼日利亚,73,82,64,66,70,72,68,77,64,66,54,76,85,84,85,76,78,83,81,74,71,62,47,44,67,63,69,72,31,30,33,10,12,13,12,15,右脚,1,4,4
890,81,59,64,81,44,55,18,LucasRodríguez,阿根廷,73,82,56,62,40,69,50,83,50,62,65,80,83,80,85,63,84,60,50,84,43,52,50,50,69,68,61,67,40,42,50,14,9,12,14,13,右脚,1,2,3
891,64,26,51,54,71,80,5,NikolaMilenković,塞尔维亚,72,82,58,20,64,62,26,54,30,22,56,60,64,64,40,68,40,38,68,76,84,28,78,72,22,32,34,70,72,74,68,8,7,13,7,14,右脚,1,3,2
892,81,70,47,71,22,72,25,AlfredoMorelos,哥伦比亚,72,82,41,74,71,60,42,73,31,26,46,73,79,83,67,56,71,73,76,68,82,64,50,16,73,40,63,48,18,15,13,13,13,9,12,8,右脚,1,3,2
